air_temp,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,period_end,period
11,200,193,4.1,2,2025-03-30T23:00:00Z,PT15M
11,203,196,4.1,1.9,2025-03-30T23:15:00Z,PT15M
11,205,199,4.1,1.9,2025-03-30T23:30:00Z,PT15M
11,208,202,4,1.8,2025-03-30T23:45:00Z,PT15M
11,210,205,4,1.8,2025-03-31,PT15M
11,213,208,4,1.8,2025-03-31T00:15:00Z,PT15M
11,216,212,3.9,1.8,2025-03-31T00:30:00Z,PT15M
11,220,216,3.8,1.8,2025-03-31T00:45:00Z,PT15M
11,223,219,3.7,1.8,2025-03-31T01:00:00Z,PT15M
11,227,223,3.7,1.8,2025-03-31T01:15:00Z,PT15M
11,230,227,3.7,1.8,2025-03-31T01:30:00Z,PT15M
11,234,230,3.7,1.8,2025-03-31T01:45:00Z,PT15M
11,238,234,3.7,1.9,2025-03-31T02:00:00Z,PT15M
11,241,237,3.7,1.9,2025-03-31T02:15:00Z,PT15M
11,245,240,3.7,1.9,2025-03-31T02:30:00Z,PT15M
11,248,243,3.8,2,2025-03-31T02:45:00Z,PT15M
12,252,246,3.8,2,2025-03-31T03:00:00Z,PT15M
12,255,249,3.9,2.1,2025-03-31T03:15:00Z,PT15M
12,258,254,3.9,2.2,2025-03-31T03:30:00Z,PT15M
12,262,258,4,2.3,2025-03-31T03:45:00Z,PT15M
12,265,261,4.1,2.4,2025-03-31T04:00:00Z,PT15M
12,268,264,4.2,2.5,2025-03-31T04:15:00Z,PT15M
12,271,268,4.3,2.6,2025-03-31T04:30:00Z,PT15M
12,273,270,4.4,2.7,2025-03-31T04:45:00Z,PT15M
12,276,273,4.5,2.8,2025-03-31T05:00:00Z,PT15M
12,278,275,4.6,3,2025-03-31T05:15:00Z,PT15M
12,281,277,4.7,3.1,2025-03-31T05:30:00Z,PT15M
12,283,279,4.9,3.3,2025-03-31T05:45:00Z,PT15M
12,285,281,5,3.4,2025-03-31T06:00:00Z,PT15M
12,286,281,5.1,3.5,2025-03-31T06:15:00Z,PT15M
13,285,280,5.1,3.6,2025-03-31T06:30:00Z,PT15M
13,284,280,5.1,3.6,2025-03-31T06:45:00Z,PT15M
13,283,279,5.1,3.7,2025-03-31T07:00:00Z,PT15M
14,282,278,5.1,3.8,2025-03-31T07:15:00Z,PT15M
14,281,278,5,3.8,2025-03-31T07:30:00Z,PT15M
14,280,277,5,3.9,2025-03-31T07:45:00Z,PT15M
14,280,276,5,4,2025-03-31T08:00:00Z,PT15M
15,279,276,5,4.1,2025-03-31T08:15:00Z,PT15M
15,278,275,5,4.1,2025-03-31T08:30:00Z,PT15M
15,277,275,5,4.2,2025-03-31T08:45:00Z,PT15M
16,276,274,5,4.3,2025-03-31T09:00:00Z,PT15M
16,275,273,5,4.3,2025-03-31T09:15:00Z,PT15M
16,274,272,5.1,4.3,2025-03-31T09:30:00Z,PT15M
16,272,270,5.1,4.4,2025-03-31T09:45:00Z,PT15M
16,271,269,5.2,4.4,2025-03-31T10:00:00Z,PT15M
16,269,267,5.2,4.4,2025-03-31T10:15:00Z,PT15M
17,268,266,5.3,4.5,2025-03-31T10:30:00Z,PT15M
17,267,264,5.3,4.5,2025-03-31T10:45:00Z,PT15M
17,265,263,5.4,4.5,2025-03-31T11:00:00Z,PT15M
17,264,261,5.5,4.6,2025-03-31T11:15:00Z,PT15M
17,263,260,5.5,4.6,2025-03-31T11:30:00Z,PT15M
17,262,259,5.6,4.7,2025-03-31T11:45:00Z,PT15M
18,260,257,5.7,4.7,2025-03-31T12:00:00Z,PT15M
18,261,258,5.7,4.7,2025-03-31T12:15:00Z,PT15M
17,264,261,5.6,4.6,2025-03-31T12:30:00Z,PT15M
17,267,264,5.6,4.6,2025-03-31T12:45:00Z,PT15M
17,271,268,5.6,4.6,2025-03-31T13:00:00Z,PT15M
17,274,271,5.6,4.6,2025-03-31T13:15:00Z,PT15M
17,277,274,5.6,4.6,2025-03-31T13:30:00Z,PT15M
17,280,277,5.7,4.6,2025-03-31T13:45:00Z,PT15M
17,283,280,5.7,4.6,2025-03-31T14:00:00Z,PT15M
17,285,284,5.8,4.7,2025-03-31T14:15:00Z,PT15M
17,288,287,5.9,4.7,2025-03-31T14:30:00Z,PT15M
16,291,290,6,4.8,2025-03-31T14:45:00Z,PT15M
